NombreProducto,FechaMovimiento,MontoBase,year
ALA PRIMERA,2021-06-23,39.652,2021
ALA PRIMERA,2021-06-23,54.464000000000006,2021
ALA PRIMERA,2021-06-23,57.132000000000005,2021
ALA PRIMERA,2021-06-23,29.44,2021
ALA PRIMERA,2021-06-23,39.74400000000001,2021
ALA PRIMERA,2021-06-23,19.964,2021
ALA PRIMERA,2021-06-23,32.660000000000004,2021
ALA PRIMERA,2021-06-23,48.392,2021
ALA PRIMERA,2021-06-23,99.636,2021
ALA PRIMERA,2021-06-24,277.84000000000003,2021
ALA PRIMERA,2021-06-25,21.344,2021
ALA PRIMERA,2021-06-25,115.0,2021
ALA PRIMERA,2021-06-25,396.704,2021
ALA PRIMERA,2021-06-25,41.032,2021
ALA PRIMERA,2021-06-26,9.476,2021
ALA PRIMERA,2021-06-26,14.26,2021
ALA PRIMERA,2021-06-26,19.78,2021
ALA PRIMERA,2021-06-26,20.608,2021
ALA PRIMERA,2021-06-26,17.387999999999998,2021
ALA PRIMERA,2021-06-26,27.232000000000003,2021
ALA PRIMERA,2021-06-26,21.344,2021
ALA PRIMERA,2021-06-26,37.352,2021
ALA PRIMERA,2021-06-26,31.648,2021
ALA PRIMERA,2021-06-26,16.1,2021
ALA PRIMERA,2021-06-26,66.424,2021
ALA PRIMERA,2021-06-26,17.848,2021
ALA PRIMERA,2021-06-26,102.396,2021
ALA PRIMERA,2021-06-28,487.968,2021
ALA PRIMERA,2021-06-28,20.332,2021
ALA PRIMERA,2021-06-28,7.728000000000001,2021
ALA PRIMERA,2021-06-28,43.056,2021
ALA PRIMERA,2021-06-28,19.688,2021
ALA PRIMERA,2021-06-29,28.152,2021
ALA PRIMERA,2021-06-29,5.5200000000000005,2021
ALA PRIMERA,2021-06-29,48.392,2021
ALA PRIMERA,2021-06-29,16.836000000000002,2021
ALA PRIMERA,2021-06-29,6.9,2021
ALA PRIMERA,2021-06-29,7.82,2021
ALA PRIMERA,2021-06-30,16.008,2021
ALA PRIMERA,2021-06-30,20.332,2021
ALA PRIMERA,2021-06-30,47.932,2021
ALA PRIMERA,2021-06-30,16.836000000000002,2021
ALA PRIMERA,2021-06-30,33.764,2021
ALA PRIMERA,2021-06-30,9.384,2021
ALA PRIMERA,2021-06-30,39.376,2021
ALA PRIMERA,2021-06-30,63.296,2021
ALA PRIMERA,2021-07-01,10.948,2021
ALA PRIMERA,2021-07-02,21.436,2021
ALA PRIMERA,2021-07-02,96.04800000000002,2021
ALA PRIMERA,2021-07-03,55.108,2021
ALA PRIMERA,2021-07-03,135.51600000000002,2021
ALA PRIMERA,2021-07-05,16.652,2021
ALA PRIMERA,2021-07-05,18.4,2021
ALA PRIMERA,2021-07-05,6.348000000000001,2021
ALA PRIMERA,2021-07-05,17.94,2021
ALA PRIMERA,2021-07-05,13.524,2021
ALA PRIMERA,2021-07-06,10.488,2021
ALA PRIMERA,2021-07-06,18.032000000000004,2021
ALA PRIMERA,2021-07-06,11.96,2021
ALA PRIMERA,2021-07-07,27.048,2021
ALA PRIMERA,2021-07-07,159.988,2021
ALA PRIMERA,2021-07-07,32.292,2021
ALA PRIMERA,2021-07-07,46.828,2021
ALA PRIMERA,2021-07-07,30.912000000000003,2021
ALA PRIMERA,2021-07-07,34.04,2021
ALA PRIMERA,2021-07-08,7.728000000000001,2021
ALA PRIMERA,2021-07-08,13.892,2021
ALA PRIMERA,2021-07-09,16.560000000000002,2021
ALA PRIMERA,2021-07-09,23.368,2021
ALA PRIMERA,2021-07-09,24.104,2021
ALA PRIMERA,2021-07-09,27.416,2021
ALA PRIMERA,2021-07-09,39.192,2021
ALA PRIMERA,2021-07-09,627.808,2021
ALA PRIMERA,2021-07-11,45.724,2021
ALA PRIMERA,2021-07-11,31.648,2021
ALA PRIMERA,2021-07-11,8.372,2021
ALA PRIMERA,2021-07-11,7.452,2021
ALA PRIMERA,2021-07-11,8.280000000000001,2021
ALA PRIMERA,2021-07-11,69.92,2021
ALA PRIMERA,2021-07-12,19.872000000000003,2021
ALA PRIMERA,2021-07-12,17.572000000000003,2021
ALA PRIMERA,2021-07-12,10.58,2021
ALA PRIMERA,2021-07-12,106.904,2021
ALA PRIMERA,2021-07-12,303.324,2021
ALA PRIMERA,2021-07-13,35.052,2021
ALA PRIMERA,2021-07-13,131.46800000000002,2021
ALA PRIMERA,2021-07-13,19.32,2021
ALA PRIMERA,2021-07-13,6.716,2021
ALA PRIMERA,2021-07-13,9.66,2021
ALA PRIMERA,2021-07-13,8.464,2021
ALA PRIMERA,2021-07-13,38.088,2021
ALA PRIMERA,2021-07-13,19.872000000000003,2021
ALA PRIMERA,2021-07-13,17.848,2021
ALA PRIMERA,2021-07-13,9.108,2021
ALA PRIMERA,2021-07-14,26.128,2021
ALA PRIMERA,2021-07-14,8.464,2021
ALA PRIMERA,2021-07-14,134.68800000000002,2021
ALA PRIMERA,2021-07-14,17.664,2021
ALA PRIMERA,2021-07-14,35.328,2021
ALA PRIMERA,2021-07-14,9.2,2021
ALA PRIMERA,2021-07-14,67.712,2021
ALA PRIMERA,2021-07-14,17.296000000000003,2021
ALA PRIMERA,2021-07-15,18.584,2021
ALA PRIMERA,2021-07-15,22.540000000000003,2021
ALA PRIMERA,2021-07-15,43.792,2021
ALA PRIMERA,2021-07-15,18.492,2021
ALA PRIMERA,2021-07-15,9.292,2021
ALA PRIMERA,2021-07-16,17.387999999999998,2021
ALA PRIMERA,2021-07-16,38.732000000000006,2021
ALA PRIMERA,2021-07-16,55.568,2021
ALA PRIMERA,2021-07-16,28.244,2021
ALA PRIMERA,2021-07-16,26.128,2021
ALA PRIMERA,2021-07-16,170.01600000000002,2021
ALA PRIMERA,2021-07-16,19.32,2021
ALA PRIMERA,2021-07-16,17.664,2021
ALA PRIMERA,2021-07-16,11.776000000000002,2021
ALA PRIMERA,2021-07-17,12.052,2021
ALA PRIMERA,2021-07-17,9.384,2021
ALA PRIMERA,2021-07-17,10.12,2021
ALA PRIMERA,2021-07-17,41.216,2021
ALA PRIMERA,2021-07-17,366.528,2021
ALA PRIMERA,2021-07-19,503.7000000000001,2021
ALA PRIMERA,2021-07-19,19.136000000000003,2021
ALA PRIMERA,2021-07-20,36.248,2021
ALA PRIMERA,2021-07-20,8.280000000000001,2021
ALA PRIMERA,2021-07-20,67.06800000000001,2021
ALA PRIMERA,2021-07-20,14.536,2021
ALA PRIMERA,2021-07-21,66.14800000000001,2021
ALA PRIMERA,2021-07-21,83.536,2021
ALA PRIMERA,2021-07-21,71.392,2021
ALA PRIMERA,2021-07-23,16.376,2021
ALA PRIMERA,2021-07-23,571.8720000000001,2021
ALA PRIMERA,2021-07-23,63.296,2021
ALA PRIMERA,2021-07-23,41.216,2021
ALA PRIMERA,2021-07-23,19.044,2021
ALA PRIMERA,2021-07-24,102.028,2021
ALA PRIMERA,2021-07-24,37.260000000000005,2021
ALA PRIMERA,2021-07-24,22.264,2021
ALA PRIMERA,2021-07-24,18.492,2021
ALA PRIMERA,2021-07-24,17.112000000000002,2021
ALA PRIMERA,2021-07-24,34.96,2021
ALA PRIMERA,2021-07-24,27.232000000000003,2021
ALA PRIMERA,2021-07-24,116.932,2021
ALA PRIMERA,2021-07-24,22.632,2021
ALA PRIMERA,2021-07-25,36.708,2021
ALA PRIMERA,2021-07-25,25.852000000000004,2021
ALA PRIMERA,2021-07-25,11.316,2021
ALA PRIMERA,2021-07-26,101.568,2021
ALA PRIMERA,2021-07-26,203.136,2021
ALA PRIMERA,2021-07-26,14.352,2021
ALA PRIMERA,2021-07-27,136.068,2021
ALA PRIMERA,2021-07-27,32.476,2021
ALA PRIMERA,2021-07-28,178.48000000000002,2021
ALA PRIMERA,2021-07-28,52.624,2021
ALA PRIMERA,2021-07-28,314.824,2021
ALA PRIMERA,2021-07-29,37.72,2021
ALA PRIMERA,2021-07-29,182.16,2021
ALA PRIMERA,2021-07-29,268.824,2021
ALA PRIMERA,2021-07-30,348.036,2021
ALA PRIMERA,2021-07-30,128.064,2021
ALA PRIMERA,2021-07-30,19.872000000000003,2021
ALA PRIMERA,2021-07-31,163.208,2021
ALA PRIMERA,2021-07-31,11.96,2021
ALA PRIMERA,2021-07-31,10.672,2021
ALA PRIMERA,2021-08-02,53.452000000000005,2021
ALA PRIMERA,2021-08-02,46.828,2021
ALA PRIMERA,2021-08-02,128.24800000000002,2021
ALA PRIMERA,2021-08-02,769.7640000000001,2021
ALA PRIMERA,2021-08-04,53.912000000000006,2021
ALA PRIMERA,2021-08-04,180.32,2021
ALA PRIMERA,2021-08-04,265.23600000000005,2021
ALA PRIMERA,2021-08-06,477.848,2021
ALA PRIMERA,2021-08-09,57.132000000000005,2021
ALA PRIMERA,2021-08-09,17.848,2021
ALA PRIMERA,2021-08-09,7.636000000000001,2021
ALA PRIMERA,2021-08-09,9.108,2021
ALA PRIMERA,2021-08-09,269.468,2021
ALA PRIMERA,2021-08-09,56.396,2021
ALA PRIMERA,2021-08-10,56.488,2021
ALA PRIMERA,2021-08-10,8.832,2021
ALA PRIMERA,2021-08-10,40.664,2021
ALA PRIMERA,2021-08-10,8.832,2021
ALA PRIMERA,2021-08-10,206.81600000000003,2021
ALA PRIMERA,2021-08-10,75.808,2021
ALA PRIMERA,2021-08-13,395.048,2021
ALA PRIMERA,2021-08-13,150.328,2021
ALA PRIMERA,2021-08-14,143.704,2021
ALA PRIMERA,2021-08-16,345.644,2021
ALA PRIMERA,2021-08-16,87.952,2021
ALA PRIMERA,2021-08-16,34.04,2021
ALA PRIMERA,2021-08-16,18.216,2021
ALA PRIMERA,2021-08-16,28.06,2021
ALA PRIMERA,2021-08-16,87.12400000000001,2021
ALA PRIMERA,2021-08-16,124.93600000000002,2021
ALA PRIMERA,2021-08-16,8.464,2021
ALA PRIMERA,2021-08-16,37.812000000000005,2021
ALA PRIMERA,2021-08-16,10.58,2021
ALA PRIMERA,2021-08-17,40.848,2021
ALA PRIMERA,2021-08-17,12.144,2021
ALA PRIMERA,2021-08-17,8.280000000000001,2021
ALA PRIMERA,2021-08-17,3.588,2021
ALA PRIMERA,2021-08-18,129.72,2021
ALA PRIMERA,2021-08-18,9.108,2021
ALA PRIMERA,2021-08-18,9.936000000000002,2021
ALA PRIMERA,2021-08-18,36.8,2021
ALA PRIMERA,2021-08-18,23.736,2021
ALA PRIMERA,2021-08-19,28.888,2021
ALA PRIMERA,2021-08-19,19.228,2021
ALA PRIMERA,2021-08-19,19.596,2021
ALA PRIMERA,2021-08-19,22.816000000000003,2021
ALA PRIMERA,2021-08-19,41.952000000000005,2021
ALA PRIMERA,2021-08-19,13.432,2021
ALA PRIMERA,2021-08-20,95.956,2021
ALA PRIMERA,2021-08-20,20.7,2021
ALA PRIMERA,2021-08-20,6.072,2021
ALA PRIMERA,2021-08-20,56.856,2021
ALA PRIMERA,2021-08-21,8.648000000000001,2021
ALA PRIMERA,2021-08-21,9.476,2021
ALA PRIMERA,2021-08-21,10.672,2021
ALA PRIMERA,2021-08-22,11.868,2021
ALA PRIMERA,2021-08-22,10.948,2021
ALA PRIMERA,2021-08-22,83.168,2021
ALA PRIMERA,2021-08-23,32.016,2021
ALA PRIMERA,2021-08-23,126.04,2021
ALA PRIMERA,2021-08-24,478.492,2021
ALA PRIMERA,2021-08-24,42.596,2021
ALA PRIMERA,2021-08-24,56.856,2021
ALA PRIMERA,2021-08-24,8.832,2021
ALA PRIMERA,2021-08-24,8.74,2021
ALA PRIMERA,2021-08-24,16.192000000000004,2021
ALA PRIMERA,2021-08-25,18.308,2021
ALA PRIMERA,2021-08-25,26.312,2021
ALA PRIMERA,2021-08-25,355.85600000000005,2021
ALA PRIMERA,2021-08-25,8.464,2021
ALA PRIMERA,2021-08-25,6.992,2021
ALA PRIMERA,2021-08-25,9.936000000000002,2021
ALA PRIMERA,2021-08-25,18.032000000000004,2021
ALA PRIMERA,2021-08-25,172.86800000000002,2021
ALA PRIMERA,2021-08-26,6.532,2021
ALA PRIMERA,2021-08-26,24.288,2021
ALA PRIMERA,2021-08-27,26.956000000000003,2021
ALA PRIMERA,2021-08-27,141.68,2021
ALA PRIMERA,2021-08-27,844.192,2021
ALA PRIMERA,2021-08-28,28.52,2021
ALA PRIMERA,2021-08-28,33.764,2021
ALA PRIMERA,2021-08-28,121.9,2021
ALA PRIMERA,2021-08-28,50.508,2021
ALA PRIMERA,2021-08-28,19.872000000000003,2021
ALA PRIMERA,2021-08-28,20.884,2021
ALA PRIMERA,2021-08-28,77.74000000000001,2021
ALA PRIMERA,2021-08-28,169.464,2021
ALA PRIMERA,2021-08-28,53.268,2021
ALA PRIMERA,2021-08-30,356.31600000000003,2021
ALA PRIMERA,2021-08-30,179.216,2021
ALA PRIMERA,2021-08-30,107.088,2021
ALA PRIMERA,2021-09-01,675.3720000000001,2021
ALA PRIMERA,2021-09-01,37.628,2021
ALA PRIMERA,2021-09-01,185.932,2021
ALA PRIMERA,2021-09-02,9.844,2021
ALA PRIMERA,2021-09-02,12.144,2021
ALA PRIMERA,2021-09-02,11.224,2021
ALA PRIMERA,2021-09-02,10.028,2021
ALA PRIMERA,2021-09-02,123.18800000000002,2021
ALA PRIMERA,2021-09-03,676.292,2021
ALA PRIMERA,2021-09-03,89.976,2021
ALA PRIMERA,2021-09-04,344.172,2021
ALA PRIMERA,2021-09-06,177.1,2021
ALA PRIMERA,2021-09-06,263.948,2021
ALA PRIMERA,2021-09-08,10.028,2021
ALA PRIMERA,2021-09-08,264.5,2021
ALA PRIMERA,2021-09-08,239.47600000000003,2021
ALA PRIMERA,2021-09-08,22.540000000000003,2021
ALA PRIMERA,2021-09-09,112.7,2021
ALA PRIMERA,2021-09-09,16.468,2021
ALA PRIMERA,2021-09-10,115.368,2021
ALA PRIMERA,2021-09-10,92.276,2021
ALA PRIMERA,2021-09-11,78.292,2021
ALA PRIMERA,2021-09-11,53.176,2021
ALA PRIMERA,2021-09-11,107.732,2021
ALA PRIMERA,2021-09-11,8.464,2021
ALA PRIMERA,2021-09-11,36.156,2021
ALA PRIMERA,2021-09-11,131.56,2021
ALA PRIMERA,2021-09-11,11.408,2021
ALA PRIMERA,2021-09-11,38.272000000000006,2021
ALA PRIMERA,2021-09-11,19.412000000000003,2021
ALA PRIMERA,2021-09-12,13.156,2021
ALA PRIMERA,2021-09-12,25.76,2021
ALA PRIMERA,2021-09-12,35.144000000000005,2021
ALA PRIMERA,2021-09-12,17.756,2021
ALA PRIMERA,2021-09-12,6.9,2021
ALA PRIMERA,2021-09-12,7.544,2021
ALA PRIMERA,2021-09-12,36.708,2021
ALA PRIMERA,2021-09-12,40.848,2021
ALA PRIMERA,2021-09-13,87.032,2021
ALA PRIMERA,2021-09-13,9.752,2021
ALA PRIMERA,2021-09-13,52.440000000000005,2021
ALA PRIMERA,2021-09-13,173.052,2021
ALA PRIMERA,2021-09-13,84.364,2021
ALA PRIMERA,2021-09-13,84.18,2021
ALA PRIMERA,2021-09-14,43.332,2021
ALA PRIMERA,2021-09-14,39.928,2021
ALA PRIMERA,2021-09-14,6.716,2021
ALA PRIMERA,2021-09-14,17.48,2021
ALA PRIMERA,2021-09-14,17.02,2021
ALA PRIMERA,2021-09-14,85.92800000000001,2021
ALA PRIMERA,2021-09-14,200.284,2021
ALA PRIMERA,2021-09-15,52.716,2021
ALA PRIMERA,2021-09-15,19.044,2021
ALA PRIMERA,2021-09-15,19.78,2021
ALA PRIMERA,2021-09-15,51.06,2021
ALA PRIMERA,2021-09-15,21.252,2021
ALA PRIMERA,2021-09-16,18.584,2021
ALA PRIMERA,2021-09-16,8.924,2021
ALA PRIMERA,2021-09-16,534.7040000000001,2021
ALA PRIMERA,2021-09-16,8.096000000000002,2021
ALA PRIMERA,2021-09-17,36.248,2021
ALA PRIMERA,2021-09-17,21.16,2021
ALA PRIMERA,2021-09-17,8.096000000000002,2021
ALA PRIMERA,2021-09-17,129.72,2021
ALA PRIMERA,2021-09-17,19.32,2021
ALA PRIMERA,2021-09-17,43.88400000000001,2021
ALA PRIMERA,2021-09-17,323.656,2021
ALA PRIMERA,2021-09-17,924.14,2021
ALA PRIMERA,2021-09-17,129.168,2021
ALA PRIMERA,2021-09-17,25.944,2021
ALA PRIMERA,2021-09-18,46.0,2021
ALA PRIMERA,2021-09-18,17.112000000000002,2021
ALA PRIMERA,2021-09-18,40.112,2021
ALA PRIMERA,2021-09-18,27.14,2021
ALA PRIMERA,2021-09-18,125.764,2021
ALA PRIMERA,2021-09-18,81.512,2021
ALA PRIMERA,2021-09-19,110.308,2021
ALA PRIMERA,2021-09-19,143.612,2021
ALA PRIMERA,2021-09-19,14.812,2021
ALA PRIMERA,2021-09-19,34.776,2021
ALA PRIMERA,2021-09-19,80.04,2021
ALA PRIMERA,2021-09-19,36.432,2021
ALA PRIMERA,2021-09-23,152.904,2021
ALA PRIMERA,2021-09-23,46.092000000000006,2021
ALA PRIMERA,2021-09-23,312.156,2021
ALA PRIMERA,2021-09-23,1331.332,2021
ALA PRIMERA,2021-09-24,245.91600000000005,2021
ALA PRIMERA,2021-09-24,66.24000000000001,2021
ALA PRIMERA,2021-09-24,61.364,2021
ALA PRIMERA,2021-09-24,16.192000000000004,2021
ALA PRIMERA,2021-09-25,591.008,2021
ALA PRIMERA,2021-09-25,45.816,2021
ALA PRIMERA,2021-09-26,62.92800000000001,2021
ALA PRIMERA,2021-09-28,196.512,2021
ALA PRIMERA,2021-09-29,95.588,2021
ALA PRIMERA,2021-09-29,641.148,2021
ALA PRIMERA,2021-09-29,180.964,2021
ALA PRIMERA,2021-09-29,230.552,2021
ALA PRIMERA,2021-09-30,85.00800000000001,2021
ALA PRIMERA,2021-09-30,17.848,2021
ALA PRIMERA,2021-09-30,115.736,2021
ALA PRIMERA,2021-09-30,31.556,2021
ALA PRIMERA,2021-10-02,252.63200000000003,2021
ALA PRIMERA,2021-10-02,87.4,2021
ALA PRIMERA,2021-10-02,18.676,2021
ALA PRIMERA,2021-10-02,8.556000000000001,2021
ALA PRIMERA,2021-10-02,23.552000000000003,2021
ALA PRIMERA,2021-10-02,56.028,2021
ALA PRIMERA,2021-10-03,413.54,2021
ALA PRIMERA,2021-10-03,12.328,2021
ALA PRIMERA,2021-10-05,203.688,2021
ALA PRIMERA,2021-10-05,51.24400000000001,2021
ALA PRIMERA,2021-10-05,36.616,2021
ALA PRIMERA,2021-10-05,67.34400000000001,2021
ALA PRIMERA,2021-10-05,16.376,2021
ALA PRIMERA,2021-10-05,61.64,2021
ALA PRIMERA,2021-10-06,70.104,2021
ALA PRIMERA,2021-10-06,31.372000000000003,2021
ALA PRIMERA,2021-10-06,1378.988,2021
ALA PRIMERA,2021-10-06,53.176,2021
ALA PRIMERA,2021-10-06,36.248,2021
ALA PRIMERA,2021-10-07,30.544000000000004,2021
ALA PRIMERA,2021-10-07,96.6,2021
ALA PRIMERA,2021-10-07,56.672,2021
ALA PRIMERA,2021-10-07,19.32,2021
ALA PRIMERA,2021-10-07,16.376,2021
ALA PRIMERA,2021-10-07,30.084000000000003,2021
ALA PRIMERA,2021-10-07,45.080000000000005,2021
ALA PRIMERA,2021-10-07,40.940000000000005,2021
ALA PRIMERA,2021-10-07,148.12,2021
ALA PRIMERA,2021-10-08,28.98,2021
ALA PRIMERA,2021-10-08,17.664,2021
ALA PRIMERA,2021-10-08,30.544000000000004,2021
ALA PRIMERA,2021-10-08,6.44,2021
ALA PRIMERA,2021-10-08,19.32,2021
ALA PRIMERA,2021-10-08,61.18,2021
ALA PRIMERA,2021-10-08,6.44,2021
ALA PRIMERA,2021-10-08,24.104,2021
ALA PRIMERA,2021-10-08,13.708,2021
ALA PRIMERA,2021-10-09,109.48,2021
ALA PRIMERA,2021-10-09,101.844,2021
ALA PRIMERA,2021-10-09,92.552,2021
ALA PRIMERA,2021-10-09,160.81600000000003,2021
ALA PRIMERA,2021-10-11,684.388,2021
ALA PRIMERA,2021-10-11,18.492,2021
ALA PRIMERA,2021-10-11,29.44,2021
ALA PRIMERA,2021-10-11,9.752,2021
ALA PRIMERA,2021-10-11,46.0,2021
ALA PRIMERA,2021-10-11,48.668,2021
ALA PRIMERA,2021-10-12,351.07200000000006,2021
ALA PRIMERA,2021-10-13,21.804,2021
ALA PRIMERA,2021-10-13,11.04,2021
ALA PRIMERA,2021-10-13,25.392000000000003,2021
ALA PRIMERA,2021-10-13,90.06800000000001,2021
ALA PRIMERA,2021-10-13,10.672,2021
ALA PRIMERA,2021-10-14,85.192,2021
ALA PRIMERA,2021-10-15,86.756,2021
ALA PRIMERA,2021-10-15,8.188,2021
ALA PRIMERA,2021-10-15,6.532,2021
ALA PRIMERA,2021-10-15,183.448,2021
ALA PRIMERA,2021-10-15,36.708,2021
ALA PRIMERA,2021-10-15,116.196,2021
ALA PRIMERA,2021-10-16,114.264,2021
ALA PRIMERA,2021-10-16,50.232000000000006,2021
ALA PRIMERA,2021-10-16,50.232000000000006,2021
ALA PRIMERA,2021-10-16,16.560000000000002,2021
ALA PRIMERA,2021-10-16,315.744,2021
ALA PRIMERA,2021-10-16,12.604,2021
ALA PRIMERA,2021-10-17,28.52,2021
ALA PRIMERA,2021-10-17,71.116,2021
ALA PRIMERA,2021-10-18,22.724,2021
ALA PRIMERA,2021-10-18,20.24,2021
ALA PRIMERA,2021-10-18,97.152,2021
ALA PRIMERA,2021-10-18,22.632,2021
ALA PRIMERA,2021-10-18,12.144,2021
ALA PRIMERA,2021-10-19,36.984,2021
ALA PRIMERA,2021-10-19,14.536,2021
ALA PRIMERA,2021-10-19,591.008,2021
ALA PRIMERA,2021-10-19,35.696,2021
ALA PRIMERA,2021-10-19,165.14,2021
ALA PRIMERA,2021-10-19,56.856,2021
ALA PRIMERA,2021-10-20,46.184000000000005,2021
ALA PRIMERA,2021-10-20,10.304,2021
ALA PRIMERA,2021-10-20,7.636000000000001,2021
ALA PRIMERA,2021-10-20,6.716,2021
ALA PRIMERA,2021-10-21,67.252,2021
ALA PRIMERA,2021-10-21,66.424,2021
ALA PRIMERA,2021-10-21,16.376,2021
ALA PRIMERA,2021-10-21,111.596,2021
ALA PRIMERA,2021-10-21,25.024,2021
ALA PRIMERA,2021-10-21,46.276,2021
ALA PRIMERA,2021-10-22,90.06800000000001,2021
ALA PRIMERA,2021-10-22,364.964,2021
ALA PRIMERA,2021-10-22,64.492,2021
ALA PRIMERA,2021-10-23,32.476,2021
ALA PRIMERA,2021-10-23,16.560000000000002,2021
ALA PRIMERA,2021-10-23,18.124,2021
ALA PRIMERA,2021-10-23,16.560000000000002,2021
ALA PRIMERA,2021-10-23,6.072,2021
ALA PRIMERA,2021-10-23,17.48,2021
ALA PRIMERA,2021-10-23,61.456,2021
ALA PRIMERA,2021-10-23,21.62,2021
ALA PRIMERA,2021-10-23,144.348,2021
ALA PRIMERA,2021-10-24,52.808,2021
ALA PRIMERA,2021-10-24,8.648000000000001,2021
ALA PRIMERA,2021-10-24,16.1,2021
ALA PRIMERA,2021-10-24,34.684000000000005,2021
ALA PRIMERA,2021-10-24,9.936000000000002,2021
ALA PRIMERA,2021-10-25,7.36,2021
ALA PRIMERA,2021-10-25,242.88,2021
ALA PRIMERA,2021-10-25,158.884,2021
ALA PRIMERA,2021-10-25,690.276,2021
ALA PRIMERA,2021-10-25,234.784,2021
ALA PRIMERA,2021-10-27,8.188,2021
ALA PRIMERA,2021-10-27,290.35200000000003,2021
ALA PRIMERA,2021-10-27,11.408,2021
ALA PRIMERA,2021-10-28,12.236,2021
ALA PRIMERA,2021-10-28,15.456,2021
ALA PRIMERA,2021-10-28,14.996,2021
ALA PRIMERA,2021-10-28,111.504,2021
ALA PRIMERA,2021-10-29,15.732000000000005,2021
ALA PRIMERA,2021-10-29,52.440000000000005,2021
ALA PRIMERA,2021-10-29,34.132000000000005,2021
ALA PRIMERA,2021-10-29,50.048,2021
ALA PRIMERA,2021-10-29,779.6080000000001,2021
ALA PRIMERA,2021-10-29,165.508,2021
ALA PRIMERA,2021-10-30,70.38000000000001,2021
ALA PRIMERA,2021-10-30,72.40400000000001,2021
ALA PRIMERA,2021-10-30,7.82,2021
ALA PRIMERA,2021-10-30,8.924,2021
ALA PRIMERA,2021-11-01,293.664,2021
ALA PRIMERA,2021-11-01,108.192,2021
ALA PRIMERA,2021-11-02,24.84,2021
ALA PRIMERA,2021-11-02,32.476,2021
ALA PRIMERA,2021-11-02,20.056,2021
ALA PRIMERA,2021-11-02,26.312,2021
ALA PRIMERA,2021-11-02,57.224,2021
ALA PRIMERA,2021-11-02,33.304,2021
ALA PRIMERA,2021-11-02,10.304,2021
ALA PRIMERA,2021-11-02,7.728000000000001,2021
ALA PRIMERA,2021-11-02,6.256,2021
ALA PRIMERA,2021-11-02,21.62,2021
ALA PRIMERA,2021-11-02,8.004,2021
ALA PRIMERA,2021-11-02,6.992,2021
ALA PRIMERA,2021-11-02,15.456,2021
ALA PRIMERA,2021-11-02,108.192,2021
ALA PRIMERA,2021-11-02,67.896,2021
ALA PRIMERA,2021-11-03,33.212,2021
ALA PRIMERA,2021-11-03,10.212,2021
ALA PRIMERA,2021-11-03,7.82,2021
ALA PRIMERA,2021-11-03,16.284,2021
ALA PRIMERA,2021-11-03,160.724,2021
ALA PRIMERA,2021-11-03,17.296000000000003,2021
ALA PRIMERA,2021-11-03,25.852000000000004,2021
ALA PRIMERA,2021-11-03,34.04,2021
ALA PRIMERA,2021-11-03,3.4040000000000004,2021
ALA PRIMERA,2021-11-03,16.1,2021
ALA PRIMERA,2021-11-03,28.52,2021
ALA PRIMERA,2021-11-03,17.94,2021
ALA PRIMERA,2021-11-03,78.384,2021
ALA PRIMERA,2021-11-04,15.916000000000002,2021
ALA PRIMERA,2021-11-04,10.488,2021
ALA PRIMERA,2021-11-04,33.488,2021
ALA PRIMERA,2021-11-04,46.55200000000001,2021
ALA PRIMERA,2021-11-04,15.364,2021
ALA PRIMERA,2021-11-04,8.372,2021
ALA PRIMERA,2021-11-04,32.476,2021
ALA PRIMERA,2021-11-04,37.628,2021
ALA PRIMERA,2021-11-04,17.848,2021
ALA PRIMERA,2021-11-04,33.856,2021
ALA PRIMERA,2021-11-04,10.396,2021
ALA PRIMERA,2021-11-04,25.668,2021
ALA PRIMERA,2021-11-04,56.396,2021
ALA PRIMERA,2021-11-04,23.552000000000003,2021
ALA PRIMERA,2021-11-04,8.74,2021
ALA PRIMERA,2021-11-04,17.02,2021
ALA PRIMERA,2021-11-04,35.512,2021
ALA PRIMERA,2021-11-04,216.384,2021
ALA PRIMERA,2021-11-04,60.62800000000001,2021
ALA PRIMERA,2021-11-05,185.656,2021
ALA PRIMERA,2021-11-06,12.88,2021
ALA PRIMERA,2021-11-06,40.296,2021
ALA PRIMERA,2021-11-06,67.252,2021
ALA PRIMERA,2021-11-06,109.48,2021
ALA PRIMERA,2021-11-06,148.58,2021
ALA PRIMERA,2021-11-06,394.864,2021
ALA PRIMERA,2021-11-06,168.17600000000002,2021
ALA PRIMERA,2021-11-08,43.792,2021
ALA PRIMERA,2021-11-09,43.24,2021
ALA PRIMERA,2021-11-09,217.948,2021
ALA PRIMERA,2021-11-09,17.756,2021
ALA PRIMERA,2021-11-09,17.204,2021
ALA PRIMERA,2021-11-09,15.456,2021
ALA PRIMERA,2021-11-10,47.932,2021
ALA PRIMERA,2021-11-10,17.756,2021
ALA PRIMERA,2021-11-10,11.592,2021
ALA PRIMERA,2021-11-10,85.92800000000001,2021
ALA PRIMERA,2021-11-10,22.908,2021
ALA PRIMERA,2021-11-11,16.376,2021
ALA PRIMERA,2021-11-11,61.08800000000001,2021
ALA PRIMERA,2021-11-11,43.24,2021
ALA PRIMERA,2021-11-11,151.24800000000002,2021
ALA PRIMERA,2021-11-11,26.864,2021
ALA PRIMERA,2021-11-12,9.108,2021
ALA PRIMERA,2021-11-12,147.936,2021
